0	0	If	If	5.050845146179199	5.050845146179199
0	1	the	the	1.4920086860656738	1.4920087
0	2	supervisor	supervisor	11.80959701538086	11.809597
0	3	changes	changes	8.244367599487305	8.244368
0	4	,	,	1.19427490234375	1.1942749
0	5	the	the	1.6814689636230469	1.681469
0	6	schedules	schedules	12.315587997436523	12.315588
0	7	deserves	deserves	10.143932342529297	10.143932
0	8	further	further	6.257904052734375	6.257904
0	9	inspection	inspection	11.6005859375	11.600586
0	10	by	by	4.285743713378906	4.2857437
0	11	the	the	1.67913818359375	1.6791382
0	12	rest	rest	6.394462585449219	6.3944626
0	13	of	of	0.16440582275390625	0.16440582
0	14	the	the	0.37052154541015625	0.37052155
0	15	staff	staff	10.610122680664062	10.610123
0	16	.	.	0.9124832153320312	0.9124832
1	0	If	If	5.050845146179199	5.050845146179199
1	1	the	the	1.4920086860656738	1.4920087
1	2	supervisor	supervisor	11.80959701538086	11.809597
1	3	changes	changes	8.244367599487305	8.244368
1	4	,	,	1.19427490234375	1.1942749
1	5	the	the	1.6814689636230469	1.681469
1	6	schedule	schedule	9.281885147094727	9.281885
1	7	deserves	deserves	8.923500061035156	8.9235
1	8	further	further	6.383792877197266	6.383793
1	9	inspection	inspection	11.74246597290039	11.742466
1	10	by	by	4.340461730957031	4.3404617
1	11	the	the	1.598480224609375	1.5984802
1	12	rest	rest	6.113899230957031	6.113899
1	13	of	of	0.156707763671875	0.15670776
1	14	the	the	0.34406280517578125	0.3440628
1	15	staff	staff	10.727729797363281	10.72773
1	16	.	.	0.9433059692382812	0.94330597
2	0	When	When	5.117821216583252	5.117821216583252
2	1	the	the	1.5030436515808105	1.5030437
2	2	magician	<unk>	5.368925094604492	5.368925
2	3	moves	moves	7.585590362548828	7.5855904
2	4	,	,	3.9744205474853516	3.9744205
2	5	the	the	1.9682636260986328	1.9682636
2	6	cards	cards	10.854944229125977	10.854944
2	7	disappears	disappears	11.19301986694336	11.19302
2	8	mysteriously	mysteriously	11.714481353759766	11.714481
2	9	from	from	4.233573913574219	4.233574
2	10	his	his	4.0018768310546875	4.001877
2	11	assistant	assistant	8.917533874511719	8.917534
2	12	's	's	4.019256591796875	4.0192566
2	13	hand	hand	8.2950439453125	8.295044
2	14	.	.	0.8602752685546875	0.86027527
3	0	When	When	5.117821216583252	5.117821216583252
3	1	the	the	1.5030436515808105	1.5030437
3	2	magician	<unk>	5.368925094604492	5.368925
3	3	moves	moves	7.585590362548828	7.5855904
3	4	,	,	3.9744205474853516	3.9744205
3	5	the	the	1.9682636260986328	1.9682636
3	6	card	card	9.469491958618164	9.469492
3	7	disappears	disappears	9.634445190429688	9.634445
3	8	mysteriously	mysteriously	12.130714416503906	12.130714
3	9	from	from	4.094291687011719	4.0942917
3	10	his	his	3.40020751953125	3.4002075
3	11	assistant	assistant	8.600791931152344	8.600792
3	12	's	's	3.9971542358398438	3.9971542
3	13	hand	hand	8.398399353027344	8.398399
3	14	.	.	0.9176483154296875	0.9176483
4	0	Whenever	<cunkER>	7.217268943786621	7.217268943786621
