,#,disambPosition,Sentence,Unnamed: 3,Unnamed: 4,Unnamed: 5,Ans,Ans.1,Type,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,disambPosition_0idx,surprisal,token,word,word_pos
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,-1,In,In,0
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.3058431148529053,the,the,1
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,5.141101598739624,"lobby.,","lobby,",2
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,3.015994071960449,Clyde,Clyde,3
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,12.67587947845459,bumped,bumped,4
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.4234269857406616,into,into,5
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.1511937379837036,the,the,6
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,9.875343322753906,chauffeur,chauffeur,7
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,2.4109015464782715,of,of,8
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.4434711933135986,the,the,9
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.297905683517456,CEO,CEO,10
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,4.872418403625488,who,who,11
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,4.67772912979126,is,is,12
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,10.631181716918945,reckless,reckless,13
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.86355459690094,and,and,14
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,6.402522087097168,very,very,15
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,6.505013942718506,unpopular,unpopular,16
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,1.7558344602584839,with,with,17
0,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEO who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,1.0,,,,,,13,0.900924563407898,the,the,18
1,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEOs who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,,,1.0,,,,13,-1,In,In,0
1,49,13,"In the lobby, Clyde bumped into the chauffeur of the CEOs who is reckless and very unpopular with the company.",Where was Clyde?,In the lobby,At the company\'s offices,1.0,1.0,Non-ambig,,,1.0,,,,13,1.3058431148529053,the,the,1
