,item#_in_Provo,item#here,Sentence,Question,Option1,Option0,Correct answer,surprisal,token,word,word_pos
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,-1,There,There,0
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,2.336479663848877,are,are,1
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,4.341559410095215,now,now,2
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,2.2304184436798096,rumblings,rumblings,3
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,5.035098075866699,that,that,4
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,11.311013221740723,Apple,Apple,5
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,6.804265975952148,might,might,6
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,7.908907890319824,soon,soon,7
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,9.009481430053711,invade,invade,8
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,3.207963466644287,the,the,9
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,12.50269889831543,smart,smart,10
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,11.238723754882812,watch,watch,11
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,5.329391956329346,"space.,","space,",12
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,5.11473274230957,though,though,13
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,1.7227071523666382,the,the,14
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,4.970561981201172,company,company,15
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,2.2785892486572266,is,is,16
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,10.217581748962402,maintaining,maintaining,17
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,2.4238319396972656,its,its,18
0,1,73,"There are now rumblings that Apple might soon invade the smart watch space, though the company is maintaining its customary silence.",Which market is Apple rumored to enter?,Smart watches,Self-driving cars,1,10.733702659606934,customary,customary,19
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,-1,A,A,0
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,7.011106491088867,bill,bill,1
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,4.087497234344482,was,was,2
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,5.20485258102417,drafted,drafted,3
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,3.5527000427246094,and,and,4
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,4.649178504943848,introduced,introduced,5
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,3.00242280960083,into,into,6
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,4.764577865600586,Parliament,Parliament,7
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,8.319326400756836,several,several,8
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,1.4345576763153076,times,times,9
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,5.930698394775391,but,but,10
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,6.942609786987305,met,met,11
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,1.0088205337524414,with,with,12
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,4.449686050415039,great,great,13
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,3.268600821495056,"opposition.,","opposition,",14
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,7.141069412231445,mostly,mostly,15
1,28,74,"A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.",Who hates the bill most?,Construction workers,Farmers,0,3.3341665267944336,from,from,16
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,-1,The,The,0
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,7.310281753540039,human,human,1
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,3.7233431339263916,body,body,2
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,5.889282703399658,can,can,3
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,7.727969169616699,tolerate,tolerate,4
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,6.083612442016602,only,only,5
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,1.519395351409912,a,a,6
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,2.499786376953125,small,small,7
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,5.869184970855713,range,range,8
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,0.25834357738494873,of,of,9
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,4.523656964302063,"temperature.,","temperature,",10
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,5.149576187133789,especially,especially,11
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,2.696639060974121,when,when,12
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,1.47024405002594,the,the,13
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,7.029546737670898,person,person,14
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,1.0955840349197388,is,is,15
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,7.122835159301758,engaged,engaged,16
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,1.7698272466659546,in,in,17
2,8,75,"The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.",At which point are people resistent to a wider range of temperature?,When sleeping,When exercising,0,10.274515151977539,vigorous,vigorous,18
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,-1,Seeing,Seeing,0
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,2.2496085166931152,Peter,Peter,1
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,10.363083839416504,slowly,slowly,2
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,5.887358665466309,advancing,advancing,3
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,5.774616241455078,upon,upon,4
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,3.4394145011901855,him,him,5
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,5.397922515869141,through,through,6
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,0.9990835189819336,the,the,7
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,4.455649375915527,air,air,8
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,4.764050483703613,with,with,9
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,11.367415428161621,dagger,dagger,10
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,7.343477964401245,"poised.,","poised,",11
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,4.921071529388428,he,he,12
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,11.113303184509277,sprang,sprang,13
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,5.962912559509277,upon,upon,14
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,1.5140349864959717,the,the,15
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,1.8872649669647217,bulwarks,bulwarks,16
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,3.6194210052490234,to,to,17
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,8.49759578704834,cast,cast,18
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,4.07439661026001,himself,himself,19
3,6,76,"Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.",Did the man escape Peter\'s attempt to attack?,Yes,No,1,4.6231584548950195,into,into,20
