0	0	There	There	5.393544673919678	5.393544673919678
0	1	are	are	1.2974510192871094	1.297451
0	2	now	now	5.658166408538818	5.6581664
0	3	rumblings	rumblings	12.149134635925293	12.149135
0	4	that	that	1.4610023498535156	1.4610023
0	5	Apple	Apple	9.647970199584961	9.64797
0	6	might	might	5.364566802978516	5.364567
0	7	soon	soon	5.439495086669922	5.439495
0	8	invade	invade	8.919010162353516	8.91901
0	9	the	the	1.7964439392089844	1.7964439
0	10	smart	smart	12.335250854492188	12.335251
0	11	watch	watch	10.945411682128906	10.945412
0	12	space	space	12.023933410644531	12.023933
0	13	,	,	3.2881011962890625	3.2881012
0	14	though	though	6.145423889160156	6.145424
0	15	the	the	1.7517776489257812	1.7517776
0	16	company	company	2.7212982177734375	2.7212982
0	17	is	is	1.8773956298828125	1.8773956
0	18	maintaining	maintaining	8.541191101074219	8.541191
0	19	its	its	1.7502670288085938	1.750267
0	20	customary	customary	10.232559204101562	10.232559
0	21	silence	silence	11.014862060546875	11.014862
0	22	.	.	1.3365631103515625	1.3365631
1	0	A	A	4.092950344085693	4.092950344085693
1	1	bill	bill	7.042829990386963	7.04283
1	2	was	was	4.180298805236816	4.180299
1	3	drafted	drafted	8.004149436950684	8.004149
1	4	and	and	7.921422958374023	7.921423
1	5	introduced	introduced	6.443532943725586	6.443533
1	6	into	into	8.959495544433594	8.959496
1	7	Parliament	Parliament	9.423088073730469	9.423088
1	8	several	several	8.827564239501953	8.827564
1	9	times	times	3.9445266723632812	3.9445267
1	10	but	but	6.3348236083984375	6.3348236
1	11	met	met	8.203453063964844	8.203453
1	12	with	with	2.2396621704101562	2.2396622
1	13	great	great	9.155181884765625	9.155182
1	14	opposition	opposition	7.411598205566406	7.411598
1	15	,	,	3.84600830078125	3.8460083
1	16	mostly	mostly	6.4909820556640625	6.490982
1	17	from	from	4.0355987548828125	4.0355988
1	18	farmers	farmers	9.10223388671875	9.102234
1	19	.	.	0.9706573486328125	0.97065735
2	0	The	The	2.025912284851074	2.025912284851074
2	1	human	human	9.759822845458984	9.759823
