0	0	The	The	2.025912284851074	2.025912284851074
0	1	suspect	suspect	11.711678504943848	11.7116785
0	2	showed	showed	7.322498321533203	7.3224983
0	3	the	the	2.8676071166992188	2.867607
0	4	file	file	9.981273651123047	9.981274
0	5	.	.	2.0276107788085938	2.0276108
1	0	The	The	2.025912284851074	2.025912284851074
1	1	suspect	suspect	11.711678504943848	11.7116785
1	2	changed	changed	10.29035758972168	10.290358
1	3	the	the	2.1034603118896484	2.1034603
1	4	file	file	10.70456314086914	10.704563
1	5	.	.	1.8436164855957031	1.8436165
2	0	The	The	2.025912284851074	2.025912284851074
2	1	suspect	suspect	11.711678504943848	11.7116785
2	2	sent	sent	8.306894302368164	8.306894
2	3	the	the	1.2707061767578125	1.2707062
2	4	file	file	10.431760787963867	10.431761
2	5	.	.	3.857666015625	3.857666
3	0	The	The	2.025912284851074	2.025912284851074
3	1	corrupt	corrupt	16.19979476928711	16.199795
3	2	politician	politician	10.901863098144531	10.901863
3	3	mentioned	mentioned	7.97077751159668	7.9707775
3	4	the	the	2.578563690185547	2.5785637
3	5	bill	bill	5.282623291015625	5.2826233
3	6	.	.	1.9048042297363281	1.9048042
4	0	The	The	2.025912284851074	2.025912284851074
4	1	corrupt	corrupt	16.19979476928711	16.199795
4	2	politician	politician	10.901863098144531	10.901863
4	3	signed	signed	7.306112289428711	7.3061123
4	4	the	the	2.690265655517578	2.6902657
4	5	bill	bill	4.889385223388672	4.889385
4	6	.	.	1.5887603759765625	1.5887604
5	0	The	The	2.025912284851074	2.025912284851074
5	1	corrupt	corrupt	16.19979476928711	16.199795
5	2	politician	politician	10.901863098144531	10.901863
5	3	handed	handed	8.966142654418945	8.966143
5	4	the	the	3.4135093688964844	3.4135094
5	5	bill	bill	5.355846405029297	5.3558464
5	6	.	.	2.974597930908203	2.974598
6	0	The	The	2.025912284851074	2.025912284851074
6	1	woman	woman	8.570880889892578	8.570881
6	2	maintained	maintained	9.151360511779785	9.1513605
6	3	the	the	1.9268169403076172	1.9268169
6	4	mail	mail	8.073860168457031	8.07386
6	5	.	.	2.634031295776367	2.6340313
7	0	The	The	2.025912284851074	2.025912284851074
7	1	woman	woman	8.570880889892578	8.570881
7	2	moved	moved	7.437735557556152	7.4377356
7	3	the	the	2.4839305877685547	2.4839306
7	4	mail	mail	8.441492080688477	8.441492
7	5	.	.	2.8787612915039062	2.8787613
8	0	The	The	2.025912284851074	2.025912284851074
8	1	woman	woman	8.570880889892578	8.570881
8	2	brought	brought	6.7699174880981445	6.7699175
8	3	the	the	1.857370376586914	1.8573704
8	4	mail	mail	8.180452346801758	8.180452
8	5	.	.	4.038381576538086	4.0383816
9	0	The	The	2.025912284851074	2.025912284851074
9	1	boy	boy	11.280153274536133	11.280153
9	2	found	found	6.792309761047363	6.7923098
9	3	the	the	2.372579574584961	2.3725796
9	4	chicken	chicken	12.749324798583984	12.749325
9	5	.	.	4.509712219238281	4.509712
10	0	The	The	2.025912284851074	2.025912284851074
10	1	boy	boy	11.280153274536133	11.280153
10	2	attacked	attacked	10.592835426330566	10.592835
10	3	the	the	1.4170475006103516	1.4170475
10	4	chicken	chicken	12.404914855957031	12.404915
10	5	.	.	3.8406524658203125	3.8406525
11	0	The	The	2.025912284851074	2.025912284851074
11	1	boy	boy	11.280153274536133	11.280153
11	2	fed	fed	12.513066291809082	12.513066
11	3	the	the	1.9069938659667969	1.9069939
11	4	chicken	chicken	12.297239303588867	12.297239
11	5	.	.	3.9030303955078125	3.9030304
12	0	The	The	2.025912284851074	2.025912284851074
12	1	new	new	4.246129989624023	4.24613
12	2	doctor	doctor	9.746621131896973	9.746621
12	3	demonstrated	demonstrated	9.551284790039062	9.551285
12	4	the	the	2.237895965576172	2.237896
12	5	operation	operation	9.05882453918457	9.058825
12	6	.	.	3.0587501525878906	3.0587502
13	0	The	The	2.025912284851074	2.025912284851074
13	1	new	new	4.246129989624023	4.24613
13	2	doctor	doctor	9.746621131896973	9.746621
13	3	left	left	7.218391418457031	7.2183914
13	4	the	the	1.3794574737548828	1.3794575
13	5	operation	operation	9.153335571289062	9.153336
13	6	.	.	3.0439910888671875	3.043991
14	0	The	The	2.025912284851074	2.025912284851074
14	1	new	new	4.246129989624023	4.24613
14	2	doctor	doctor	9.746621131896973	9.746621
14	3	offered	offered	7.371644973754883	7.371645
14	4	the	the	1.7951545715332031	1.7951546
14	5	operation	operation	8.91104507446289	8.911045
14	6	.	.	3.275653839111328	3.2756538
15	0	The	The	2.025912284851074	2.025912284851074
15	1	professor	professor	12.23693561553955	12.236936
15	2	noticed	noticed	8.99357795715332	8.993578
15	3	the	the	3.845010757446289	3.8450108
15	4	grant	grant	10.07440185546875	10.074402
15	5	.	.	2.7042388916015625	2.704239
16	0	The	The	2.025912284851074	2.025912284851074
16	1	professor	professor	12.23693561553955	12.236936
16	2	read	read	9.034502029418945	9.034502
16	3	the	the	1.5072803497314453	1.5072803
16	4	grant	grant	10.097537994384766	10.097538
16	5	.	.	2.7042922973632812	2.7042923
17	0	The	The	2.025912284851074	2.025912284851074
17	1	professor	professor	12.23693561553955	12.236936
17	2	awarded	awarded	8.396764755249023	8.396765
17	3	the	the	1.010091781616211	1.0100918
17	4	grant	grant	10.056964874267578	10.056965
17	5	.	.	3.958118438720703	3.9581184
18	0	The	The	2.025912284851074	2.025912284851074
18	1	technician	<unk>	5.521038055419922	5.521038
18	2	reported	reported	8.502453804016113	8.502454
18	3	the	the	3.960845947265625	3.960846
18	4	service	service	7.966238021850586	7.966238
18	5	.	.	2.6103458404541016	2.6103458
19	0	The	The	2.025912284851074	2.025912284851074
19	1	technician	<unk>	5.521038055419922	5.521038
19	2	called	called	7.273471832275391	7.273472
19	3	the	the	2.9798803329467773	2.9798803
19	4	service	service	8.021778106689453	8.021778
19	5	.	.	4.9939422607421875	4.9939423
20	0	The	The	2.025912284851074	2.025912284851074
20	1	technician	<unk>	5.521038055419922	5.521038
20	2	refused	refused	10.054512977600098	10.054513
20	3	the	the	5.318111419677734	5.3181114
20	4	service	service	8.179569244384766	8.179569
20	5	.	.	1.9776153564453125	1.9776154
21	0	The	The	2.025912284851074	2.025912284851074
21	1	mechanic	<unk>	5.521038055419922	5.521038
21	2	observed	observed	10.833523750305176	10.833524
21	3	the	the	2.4766712188720703	2.4766712
21	4	truck	truck	8.966812133789062	8.966812
21	5	.	.	2.917325973510742	2.917326
22	0	The	The	2.025912284851074	2.025912284851074
22	1	mechanic	<unk>	5.521038055419922	5.521038
22	2	stopped	stopped	8.327808380126953	8.327808
22	3	the	the	3.085812568664551	3.0858126
22	4	truck	truck	9.298574447631836	9.298574
22	5	.	.	2.896099090576172	2.896099
23	0	The	The	2.025912284851074	2.025912284851074
23	1	mechanic	<unk>	5.521038055419922	5.521038
23	2	brought	brought	7.352398872375488	7.352399
23	3	the	the	2.1334362030029297	2.1334362
23	4	truck	truck	9.41046142578125	9.410461
23	5	.	.	3.6461429595947266	3.646143
24	0	The	The	2.025912284851074	2.025912284851074
24	1	guitarist	<unk>	5.521038055419922	5.521038
24	2	knew	knew	10.545252799987793	10.545253
24	3	the	the	4.152006149291992	4.152006
24	4	song	song	10.190765380859375	10.190765
24	5	.	.	2.1070785522460938	2.1070786
25	0	The	The	2.025912284851074	2.025912284851074
25	1	guitarist	<unk>	5.521038055419922	5.521038
25	2	began	began	7.4965620040893555	7.496562
25	3	the	the	3.6370315551757812	3.6370316
25	4	song	song	9.849140167236328	9.84914
25	5	.	.	2.0698413848876953	2.0698414
26	0	The	The	2.025912284851074	2.025912284851074
26	1	guitarist	<unk>	5.521038055419922	5.521038
26	2	assigned	assigned	9.920676231384277	9.920676
26	3	the	the	4.211694717407227	4.2116947
26	4	song	song	10.147686004638672	10.147686
26	5	.	.	2.9240570068359375	2.924057
27	0	The	The	2.025912284851074	2.025912284851074
27	1	player	player	10.474462509155273	10.4744625
27	2	revealed	revealed	10.707541465759277	10.707541
27	3	the	the	2.2440223693847656	2.2440224
27	4	bonus	bonus	12.036689758300781	12.03669
27	5	.	.	1.7959747314453125	1.7959747
28	0	The	The	2.025912284851074	2.025912284851074
28	1	player	player	10.474462509155273	10.4744625
28	2	lost	lost	8.710722923278809	8.710723
28	3	the	the	2.125822067260742	2.125822
28	4	bonus	bonus	10.973730087280273	10.97373
28	5	.	.	1.838653564453125	1.8386536
29	0	The	The	2.025912284851074	2.025912284851074
29	1	player	player	10.474462509155273	10.4744625
29	2	paid	paid	8.39020824432373	8.390208
